Time,Pressure
0.02,22.87
0.12,27.61
0.23,27.62
0.34,27.63
0.44,27.63
0.55,27.64
0.65,27.64
0.76,27.64
0.86,27.64
0.97,27.65
1.08,27.65
1.18,27.65
1.29,27.65
1.39,27.65
1.5,27.65
1.61,27.65
1.71,27.65
1.82,27.65
1.92,27.65
2.03,27.65
2.13,27.65
2.24,27.64
2.35,27.64
2.45,27.64
2.56,27.64
2.66,27.64
2.77,27.64
2.88,27.64
2.98,27.63
3.09,27.63
3.19,27.63
3.3,27.63
3.4,27.63
3.51,27.63
3.62,27.63
3.72,27.62
3.83,27.62
3.93,27.62
4.04,27.62
4.15,27.62
4.25,27.62
4.36,27.62
4.46,27.62
4.57,27.61
4.68,27.61
4.78,27.61
4.89,27.61
4.99,27.61
5.1,27.61
5.2,27.61
5.31,27.61
5.42,27.6
5.52,27.6
5.63,27.6
5.73,27.6
5.84,27.6
5.95,27.6
6.05,27.6
6.16,27.59
6.26,27.59
6.37,27.59
6.47,27.59
6.58,27.59
6.69,27.59
6.79,27.58
6.9,27.58
7.0,27.58
7.11,27.58
7.22,27.58
7.32,27.57
7.43,27.57
7.53,27.57
7.64,27.57
7.74,27.57
7.85,27.57
7.96,27.57
8.06,27.57
8.17,27.58
8.27,27.58
8.38,27.57
8.49,27.57
8.59,27.57
8.7,27.57
8.8,27.57
8.91,27.56
9.01,27.56
9.12,27.56
9.23,27.56
9.33,27.55
9.44,27.55
9.54,27.55
9.65,27.55
9.76,27.54
9.86,27.54
9.97,27.54
10.07,27.54
10.18,27.53
10.28,27.53
10.39,27.53
10.5,27.53
10.6,27.53
10.71,27.53
10.81,27.53
10.92,27.53
11.03,27.52
11.13,27.52
11.24,27.52
11.34,27.52
11.45,27.52
11.56,27.52
11.66,27.52
11.77,27.52
11.87,27.51
11.98,27.51
12.08,27.51
12.19,27.51
12.3,27.51
12.4,27.5
12.51,27.5
12.61,27.5
12.72,27.49
12.83,27.49
12.93,27.49
13.04,27.49
13.14,27.49
13.25,27.48
13.36,27.48
13.46,27.48
13.57,27.48
13.67,27.47
13.78,27.47
13.89,27.47
13.99,27.47
14.1,27.47
14.2,27.46
14.31,27.46
14.41,27.46
14.52,27.46
14.63,27.46
14.73,27.45
14.84,27.45
14.94,27.45
15.05,27.45
15.16,27.45
15.26,27.45
15.37,27.44
15.47,27.44
15.58,27.44
15.69,27.44
15.79,27.44
15.9,27.44
16.0,27.43
16.11,27.43
16.21,27.43
16.32,27.43
16.43,27.43
16.53,27.43
16.64,27.43
16.74,27.43
16.85,27.42
16.96,27.42
17.06,27.42
17.17,27.42
17.27,27.42
17.38,27.42
17.49,27.42
17.59,27.41
17.7,27.41
17.8,27.41
17.91,27.41
18.02,27.41
18.12,27.4
18.23,27.4
18.33,27.4
18.44,27.4
18.54,27.39
18.65,27.39
18.76,27.39
18.86,27.38
18.97,27.38
19.07,27.38
19.18,27.38
19.29,27.37
19.39,27.37
19.5,27.37
19.6,27.37
19.71,27.36
19.82,27.36
19.92,27.36
20.03,27.36
20.13,27.35
20.24,27.35
20.35,27.35
20.45,27.35
20.56,27.34
20.66,27.34
20.77,27.34
20.87,27.33
20.98,27.33
21.09,27.33
21.19,27.32
21.3,27.32
21.4,27.32
21.51,27.31
21.62,27.31
21.72,27.31
21.83,27.3
21.93,27.3
22.04,27.3
22.15,27.3
22.25,27.29
22.36,27.29
22.46,27.29
22.57,27.29
22.67,27.28
22.78,27.28
22.89,27.28
22.99,27.28
23.1,27.28
23.2,27.27
23.31,27.27
23.42,27.27
23.52,27.27
23.63,27.27
23.73,27.27
23.84,27.27
23.95,27.27
24.05,27.26
24.16,27.26
24.26,27.26
24.37,27.25
24.48,27.25
24.58,27.25
24.69,27.25
24.79,27.25
24.9,27.24
25.0,27.24
25.11,27.24
25.22,27.24
25.32,27.24
25.43,27.23
25.53,27.23
25.64,27.23
25.75,27.23
25.85,27.23
25.96,27.23
26.06,27.23
26.17,27.23
26.28,27.23
26.38,27.22
26.49,27.22
26.59,27.22
26.7,27.23
26.8,27.22
26.91,27.22
27.02,27.22
27.12,27.22
27.23,27.22
27.33,27.22
27.44,27.22
27.55,27.22
27.65,27.22
27.76,27.22
27.86,27.22
27.97,27.22
28.08,27.22
28.18,27.22
28.29,27.22
28.39,27.22
28.5,27.22
28.61,27.21
28.71,27.21
28.82,27.21
28.92,27.21
29.03,27.21
29.13,27.21
29.24,27.21
29.35,27.21
29.45,27.21
29.56,27.2
29.66,27.2
29.77,27.2
29.88,27.2
29.98,27.2
30.09,27.2
30.19,27.2
30.3,27.2
30.41,27.2
30.51,27.2
30.62,27.2
30.72,27.2
30.83,27.19
30.94,27.19
31.04,27.19
31.15,27.19
31.25,27.19
31.36,27.19
31.46,27.19
31.57,27.19
31.68,27.19
31.78,27.19
31.89,27.19
31.99,27.19
32.1,27.19
32.21,27.19
32.31,27.19
32.42,27.19
32.52,27.19
32.63,27.19
32.74,27.19
32.84,27.19
32.95,27.19
33.05,27.19
33.16,27.19
33.26,27.19
33.37,27.19
33.48,27.19
33.58,27.19
33.69,27.18
33.79,27.18
33.9,27.18
34.01,27.18
34.11,27.18
34.22,27.18
34.32,27.18
34.43,27.18
34.54,27.18
34.64,27.18
34.75,27.18
34.85,27.18
34.96,27.18
35.07,27.18
35.17,27.18
35.28,27.18
35.38,27.18
35.49,27.18
35.59,27.18
35.7,27.18
35.81,27.18
35.91,27.18
36.02,27.18
36.12,27.18
36.23,27.18
36.34,27.18
36.44,27.18
36.55,27.18
36.65,27.18
36.76,27.18
36.87,27.18
36.97,27.18
37.08,27.18
37.18,27.17
37.29,27.17
37.39,27.17
37.5,27.17
37.61,27.17
37.71,27.17
37.82,27.17
37.92,27.17
38.03,27.17
38.14,27.18
38.24,27.18
38.35,27.18
38.45,27.18
38.56,27.18
38.67,27.18
38.77,27.18
38.88,27.18
38.98,27.18
39.09,27.18
39.2,27.18
39.3,27.18
39.41,27.18
39.51,27.18
39.62,27.18
39.72,27.18
39.83,27.18
39.94,27.18
40.04,27.18
40.15,27.18
40.25,27.18
40.36,27.19
40.47,27.18
40.57,27.19
40.68,27.19
40.78,27.19
40.89,27.19
41.0,27.19
41.1,27.19
41.21,27.19
41.31,27.19
41.42,27.19
41.53,27.18
41.63,27.19
41.74,27.19
41.84,27.19
41.95,27.19
42.05,27.19
42.16,27.19
42.27,27.19
42.37,27.19
42.48,27.19
42.58,27.19
42.69,27.19
42.8,27.19
42.9,27.19
43.01,27.19
43.11,27.19
43.22,27.19
43.33,27.19
43.43,27.19
43.54,27.19
43.64,27.19
43.75,27.19
43.85,27.2
43.96,27.2
44.07,27.2
44.17,27.2
44.28,27.2
44.38,27.2
44.49,27.2
44.6,27.2
44.7,27.2
44.81,27.2
44.91,27.2
45.02,27.2
45.13,27.21
45.23,27.21
45.34,27.21
45.44,27.21
45.55,27.21
45.66,27.21
45.76,27.21
45.87,27.21
45.97,27.21
46.08,27.21
46.18,27.21
46.29,27.22
46.4,27.22
46.5,27.22
46.61,27.22
46.71,27.22
46.82,27.22
46.93,27.21
47.03,27.21
47.14,27.21
47.24,27.21
47.35,27.21
47.46,27.21
47.56,27.21
47.67,27.21
47.77,27.21
47.88,27.21
47.99,27.21
48.09,27.21
48.2,27.21
48.3,27.21
48.41,27.21
48.51,27.21
48.62,27.21
48.73,27.21
48.83,27.21
48.94,27.21
49.04,27.21
49.15,27.21
49.26,27.22
49.36,27.22
49.47,27.22
49.57,27.22
49.68,27.22
49.79,27.22
49.89,27.23
50.0,27.23
50.1,27.23
50.21,27.23
50.31,27.23
50.42,27.23
50.53,27.23
50.63,27.23
50.74,27.23
50.84,27.24
50.95,27.24
51.06,27.24
51.16,27.24
51.27,27.24
51.37,27.24
51.48,27.24
51.59,27.24
51.69,27.24
51.8,27.24
51.9,27.24
52.01,27.24
52.12,27.24
52.22,27.24
52.33,27.24
52.43,27.24
52.54,27.25
52.64,27.25
52.75,27.25
52.86,27.25
52.96,27.25
53.07,27.25
53.17,27.25
53.28,27.25
53.39,27.26
53.49,27.26
53.6,27.26
53.7,27.26
53.81,27.27
53.92,27.27
54.02,27.27
54.13,27.27
54.23,27.27
54.34,27.27
54.45,27.27
54.55,27.27
54.66,27.27
54.76,27.27
54.87,27.27
54.97,27.27
55.08,27.27
55.19,27.27
55.29,27.27
55.4,27.27
55.5,27.27
55.61,27.27
55.72,27.27
55.82,27.27
55.93,27.27
56.03,27.27
56.14,27.27
56.25,27.27
56.35,27.27
56.46,27.27
56.56,27.27
56.67,27.27
56.77,27.27
56.88,27.27
56.99,27.28
57.09,27.28
57.2,27.28
57.3,27.28
57.41,27.28
57.52,27.28
57.62,27.28
57.73,27.28
57.83,27.28
57.94,27.28
58.05,27.28
58.15,27.28
58.26,27.28
58.36,27.28
58.47,27.28
58.58,27.28
58.68,27.28
58.79,27.28
58.89,27.28
59.0,27.28
59.1,27.28
59.21,27.28
59.32,27.28
59.42,27.28
59.53,27.28
59.63,27.28
59.74,27.28
59.85,27.28
59.95,27.28
60.06,27.27
60.16,27.27
60.27,27.27
60.38,27.27
60.48,27.27
60.59,27.27
60.69,27.27
60.8,27.27
60.91,27.27
61.01,27.27
61.12,27.27
61.22,27.27
61.33,27.27
61.43,27.27
61.54,27.27
61.65,27.27
61.75,27.27
61.86,27.27
61.96,27.27
62.07,27.27
62.18,27.27
62.28,27.27
62.39,27.27
62.49,27.27
62.6,27.27
62.71,27.27
62.81,27.28
62.92,27.28
63.02,27.27
63.13,27.27
63.23,27.27
63.34,27.27
63.45,27.27
63.55,27.27
63.66,27.27
63.76,27.27
63.87,27.27
63.98,27.27
64.08,27.27
64.19,27.27
64.29,27.27
64.4,27.27
64.51,27.27
64.61,27.27
64.72,27.27
64.82,27.27
64.93,27.27
65.04,27.27
65.14,27.27
65.25,27.27
65.35,27.27
65.46,27.27
65.56,27.27
65.67,27.27
65.78,27.26
65.88,27.26
65.99,27.26
66.09,27.26
66.2,27.26
66.31,27.26
66.41,27.26
66.52,27.26
66.62,27.26
66.73,27.26
66.84,27.26
66.94,27.26
67.05,27.26
67.15,27.26
67.26,27.26
67.37,27.26
67.47,27.26
67.58,27.26
67.68,27.26
67.79,27.26
67.89,27.26
68.0,27.26
68.11,27.26
68.21,27.26
68.32,27.26
68.42,27.26
68.53,27.26
68.64,27.26
68.74,27.26
68.85,27.26
68.95,27.26
69.06,27.26
69.17,27.26
69.27,27.26
69.38,27.26
69.48,27.26
69.59,27.26
69.69,27.26
69.8,27.26
69.91,27.26
70.01,27.26
70.12,27.25
70.22,27.25
70.33,27.25
70.44,27.25
70.54,27.24
70.65,27.24
70.75,27.24
70.86,27.24
70.97,27.24
71.07,27.24
71.18,27.24
71.28,27.23
71.39,27.23
71.5,27.23
71.6,27.23
71.71,27.23
71.81,27.23
71.92,27.23
72.02,27.22
72.13,27.22
72.24,27.22
72.34,27.22
72.45,27.22
72.55,27.22
72.66,27.21
72.77,27.21
72.87,27.21
72.98,27.2
73.08,27.2
73.19,27.2
73.3,27.2
73.4,27.2
73.51,27.2
73.61,27.19
73.72,27.19
73.83,27.19
73.93,27.19
74.04,27.19
74.14,27.19
74.25,27.19
74.35,27.19
74.46,27.19
74.57,27.19
74.67,27.19
74.78,27.19
74.88,27.19
74.99,27.19
75.1,27.19
75.2,27.19
75.31,27.19
75.41,27.19
75.52,27.19
75.63,27.19
75.73,27.19
75.84,27.19
75.94,27.19
76.05,27.19
76.15,27.18
76.26,27.18
76.37,27.18
76.47,27.18
76.58,27.18
76.68,27.18
76.79,27.18
76.9,27.18
77.0,27.18
77.11,27.18
77.21,27.18
77.32,27.18
77.43,27.18
77.53,27.17
77.64,27.17
77.74,27.17
77.85,27.17
77.96,27.17
78.06,27.17
78.17,27.17
78.27,27.17
78.38,27.16
78.48,27.16
78.59,27.16
78.7,27.16
78.8,27.16
78.91,27.16
79.01,27.16
79.12,27.16
79.23,27.16
79.33,27.15
79.44,27.15
79.54,27.15
79.65,27.15
79.76,27.15
79.86,27.14
79.97,27.14
80.07,27.14
80.18,27.14
80.29,27.14
80.39,27.14
80.5,27.14
80.6,27.14
80.71,27.13
80.81,27.13
80.92,27.13
81.03,27.13
81.13,27.13
81.24,27.13
81.34,27.13
81.45,27.13
81.56,27.12
81.66,27.12
81.77,27.12
81.87,27.12
81.98,27.12
82.09,27.12
82.19,27.11
82.3,27.11
82.4,27.11
82.51,27.11
82.61,27.1
82.72,27.1
82.83,27.1
82.93,27.1
83.04,27.1
83.14,27.1
83.25,27.1
83.36,27.09
83.46,27.09
83.57,27.09
83.67,27.09
83.78,27.09
83.89,27.09
83.99,27.09
84.1,27.08
84.2,27.08
84.31,27.08
84.42,27.08
84.52,27.08
84.63,27.08
84.73,27.08
84.84,27.08
84.94,27.08
85.05,27.08
85.16,27.08
85.26,27.08
85.37,27.08
85.47,27.08
85.58,27.07
85.69,27.07
85.79,27.07
85.9,27.07
86.0,27.07
86.11,27.06
86.22,27.06
86.32,27.06
86.43,27.06
86.53,27.06
86.64,27.06
86.74,27.06
86.85,27.05
86.96,27.05
87.06,27.05
87.17,27.04
87.27,27.04
87.38,27.04
87.49,27.04
87.59,27.04
87.7,27.04
87.8,27.04
87.91,27.04
88.02,27.03
88.12,27.03
88.23,27.03
88.33,27.03
88.44,27.03
88.55,27.03
88.65,27.03
88.76,27.03
88.86,27.03
88.97,27.03
89.07,27.03
89.18,27.03
89.29,27.03
89.39,27.03
89.5,27.03
89.6,27.02
89.71,27.02
89.82,27.02
89.92,27.02
90.03,27.01
90.13,27.01
90.24,27.01
90.35,27.01
90.45,27.01
90.56,27.0
90.66,27.0
90.77,27.0
90.87,27.0
90.98,27.0
91.09,26.99
91.19,26.99
91.3,26.99
91.4,26.99
91.51,26.99
91.62,26.99
91.72,26.99
91.83,26.99
91.93,26.99
92.04,26.99
92.15,26.99
92.25,26.99
92.36,26.99
92.46,26.99
92.57,26.99
92.68,26.99
92.78,26.99
92.89,26.99
92.99,26.99
93.1,26.99
93.2,26.99
93.31,26.99
93.42,26.99
93.52,26.99
93.63,26.99
93.73,26.99
93.84,26.99
93.95,26.98
94.05,26.98
94.16,26.98
94.26,26.98
94.37,26.98
94.48,26.98
94.58,26.98
94.69,26.98
94.79,26.98
94.9,26.97
95.0,26.97
95.11,26.97
95.22,26.97
95.32,26.97
95.43,26.97
95.53,26.97
95.64,26.97
95.75,26.97
95.85,26.97
95.96,26.97
96.06,26.97
96.17,26.97
96.28,26.96
96.38,26.96
96.49,26.96
96.59,26.96
96.7,26.95
96.81,26.95
96.91,26.95
97.02,26.95
97.12,26.94
97.23,26.94
97.33,26.94
97.44,26.93
97.55,26.93
97.65,26.93
97.76,26.93
97.86,26.93
97.97,26.93
98.08,26.93
98.18,26.93
98.29,26.93
98.39,26.92
98.5,26.92
98.61,26.93
98.71,26.92
98.82,26.92
98.92,26.93
99.03,26.93
99.14,26.93
99.24,26.93
99.35,26.93
99.45,26.93
99.56,26.93
99.66,26.93
99.77,26.93
99.88,26.93
99.98,26.93
100.09,26.93
100.19,26.93
100.3,26.92
100.41,26.92
100.51,26.92
100.62,26.92
100.72,26.92
100.83,26.92
100.94,26.92
101.04,26.91
101.15,26.91
101.25,26.91
101.36,26.91
101.47,26.91
101.57,26.91
101.68,26.91
101.78,26.91
101.89,26.91
102.0,26.91
102.1,26.91
102.21,26.91
102.31,26.91
102.42,26.91
102.52,26.91
102.63,26.91
102.74,26.91
102.84,26.9
102.95,26.9
103.05,26.9
103.16,26.9
103.27,26.9
103.37,26.9
103.48,26.9
103.58,26.9
103.69,26.89
103.8,26.89
103.9,26.89
104.01,26.89
104.11,26.89
104.22,26.89
104.33,26.89
104.43,26.88
104.54,26.88
104.64,26.88
104.75,26.88
104.86,26.87
104.96,26.87
105.07,26.87
105.17,26.87
105.28,26.87
105.39,26.87
105.49,26.87
105.6,26.87
105.7,26.87
105.81,26.87
105.91,26.87
106.02,26.87
106.13,26.87
106.23,26.87
106.34,26.87
106.44,26.87
106.55,26.87
106.66,26.87
106.76,26.87
106.87,26.87
106.97,26.87
107.08,26.87
107.19,26.87
107.29,26.87
107.4,26.87
107.5,26.87
107.61,26.87
107.72,26.87
107.82,26.87
107.93,26.87
108.03,26.87
108.14,26.87
108.25,26.87
108.35,26.87
108.46,26.87
108.56,26.87
108.67,26.86
108.78,26.87
108.88,26.87
108.99,26.87
109.09,26.87
109.2,26.87
109.31,26.87
109.41,26.86
109.52,26.86
109.62,26.86
109.73,26.86
109.83,26.85
109.94,26.85
110.05,26.85
110.15,26.85
110.26,26.85
110.36,26.85
110.47,26.85
110.58,26.85
110.68,26.85
110.79,26.84
110.89,26.84
111.0,26.84
111.11,26.84
111.21,26.84
111.32,26.84
111.42,26.84
111.53,26.84
111.64,26.84
111.74,26.84
111.85,26.84
111.95,26.84
112.06,26.84
112.17,26.84
112.27,26.84
112.38,26.84
112.48,26.84
112.59,26.84
112.7,26.84
112.8,26.84
112.91,26.83
113.01,26.83
113.12,26.83
113.22,26.83
113.33,26.84
113.44,26.84
113.54,26.84
113.65,26.84
113.75,26.84
113.86,26.84
113.97,26.84
114.07,26.84
114.18,26.84
114.28,26.84
114.39,26.84
114.5,26.84
114.6,26.84
114.71,26.84
114.81,26.84
114.92,26.83
115.03,26.83
115.13,26.83
115.24,26.83
115.34,26.83
115.45,26.83
115.56,26.83
115.66,26.83
115.77,26.83
115.87,26.83
115.98,26.83
116.09,26.83
116.19,26.83
116.3,26.83
116.4,26.83
116.51,26.83
116.62,26.83
116.72,26.83
116.83,26.83
116.93,26.83
117.04,26.82
117.14,26.82
117.25,26.82
117.36,26.82
117.46,26.82
117.57,26.82
117.67,26.82
117.78,26.82
117.89,26.82
117.99,26.81
118.1,26.81
118.2,26.81
118.31,26.81
118.42,26.81
118.52,26.81
118.63,26.8
118.73,26.8
118.84,26.8
118.95,26.79
119.05,26.79
119.16,26.79
119.26,26.79
119.37,26.79
119.48,26.79
119.58,26.79
119.69,26.79
119.79,26.78
119.9,26.78
120.01,26.78
120.11,26.78
120.22,26.78
120.32,26.78
120.43,26.78
120.53,26.78
120.64,26.78
120.75,26.78
120.85,26.78
120.96,26.78
121.06,26.78
121.17,26.78
121.28,26.78
121.38,26.78
121.49,26.78
121.59,26.78
121.7,26.78
121.81,26.78
121.91,26.78
122.02,26.78
122.12,26.78
122.23,26.78
122.34,26.78
122.44,26.78
122.55,26.78
122.65,26.77
122.76,26.77
122.87,26.77
122.97,26.77
123.08,26.77
123.18,26.77
123.29,26.77
123.4,26.76
123.5,26.76
123.61,26.76
123.71,26.76
123.82,26.76
123.93,26.76
124.03,26.76
124.14,26.75
124.24,26.75
124.35,26.75
124.45,26.75
124.56,26.75
124.67,26.75
124.77,26.75
124.88,26.75
124.98,26.75
125.09,26.75
125.2,26.75
125.3,26.75
125.41,26.75
125.51,26.75
125.62,26.75
125.73,26.75
125.83,26.75
125.94,26.75
126.04,26.75
126.15,26.75
126.26,26.75
126.36,26.75
126.47,26.75
126.57,26.75
126.68,26.75
126.79,26.75
126.89,26.75
127.0,26.75
127.1,26.75
127.21,26.75
127.32,26.75
127.42,26.75
127.53,26.74
127.63,26.74
127.74,26.74
127.84,26.74
127.95,26.74
128.06,26.73
128.16,26.73
128.27,26.73
128.37,26.73
128.48,26.72
128.59,26.72
128.69,26.72
128.8,26.72
128.9,26.72
129.01,26.72
129.12,26.72
129.22,26.72
129.33,26.72
129.43,26.72
129.54,26.72
129.65,26.72
129.75,26.72
129.86,26.72
129.96,26.72
130.07,26.72
130.18,26.72
130.28,26.72
130.39,26.72
130.49,26.72
130.6,26.72
130.71,26.72
130.81,26.72
130.92,26.72
131.02,26.72
131.13,26.72
131.24,26.72
131.34,26.71
131.45,26.71
131.55,26.71
131.66,26.71
131.76,26.71
131.87,26.71
131.98,26.71
132.08,26.71
132.19,26.71
132.29,26.71
132.4,26.71
132.51,26.7
132.61,26.7
132.72,26.7
132.82,26.7
132.93,26.7
133.04,26.7
133.14,26.7
133.25,26.7
133.35,26.69
133.46,26.69
133.57,26.69
133.67,26.69
133.78,26.69
133.88,26.69
133.99,26.69
134.1,26.69
134.2,26.69
134.31,26.69
134.41,26.69
134.52,26.69
134.63,26.69
134.73,26.7
134.84,26.7
134.94,26.7
135.05,26.7
135.16,26.7
135.26,26.7
135.37,26.7
135.47,26.7
135.58,26.7
135.68,26.71
135.79,26.71
135.9,26.71
136.0,26.71
